id,name,name_ar,slug,sku,short_description,short_description_ar,description,description_ar,price,sale_price,cost_price,stock_quantity,min_stock_alert,weight,weight_unit,is_active,is_featured,is_digital,manage_stock,stock_status,meta_title,meta_description,meta_image,sort_order,created_at,updated_at,deleted_at
1169,Beige Handbag with Geometric Pattern,,beige-handbag-with-geometric-pattern-DQy16z,C1135-07,Article : C1135-07,,Beige handbag with a bold geometric design for a trendy modern look.,,99,,,341,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:27:15+04:00,
1170,C1136-07,,c1136-07-1RZUSr,C1136-07,Article : C1136-07,,0,,99,,,246,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:27:15+04:00,
1171,C1140-07,,c1140-07-sjTMqe,C1140-07,Article : C1140-07,,0,,229,,,78,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:27:15+04:00,
1172,Dark Brown Leather Tote Bag,,dark-brown-leather-tote-bag-yS5Kpr,C1141-07,Article : C1141-07,,Dark brown leather tote bag with a modern shape and long strapâ€”great for work or shopping.,,149,,,182,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1173,White Quilted Handbag with Gold Lock,,white-quilted-handbag-with-gold-lock-Px6d3B,C1143-07,Article : C1143-07,,White quilted handbag with gold front lockâ€”elegant for your formal looks.,,229,,,16,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1174,Luxury bag with elegant design,,luxury-bag-with-elegant-design-i5AmZB,C1144-07,Article : C1144-07,,0,,179,,,47,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1175,Luxury bag with elegant design,,luxury-bag-with-elegant-design-nPS0Tu,C1146-07,Article : C1146-07,,0,,199,,,26,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1176,Gold Evening Clutch with Sparkling Stones,,gold-evening-clutch-with-sparkling-stones-1yXqrq,C1147-07,Article : C1147-07,,Small gold evening clutch with sparkling stones and a thin chainâ€”a luxurious choice for events.,,99,,,27,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1177,White Evening Clutch with Gold Stones,,white-evening-clutch-with-gold-stones-tk4RnT,C1148-07,Article : C1148-07,,Small white evening clutch bag adorned with sparkling gold stonesâ€”a delicate feminine touch.,,199,,,49,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1178,Classic Brown Comfortable Flats,,classic-brown-comfortable-flats-XD6dEi,C1158-01,Article : C1158-01,,"Experience timeless style and comfort with these classic brown flats, perfect for everyday wear.",,79,,,192,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1179,Heeled sandal with an elegant and modern design,,heeled-sandal-with-an-elegant-and-modern-design-ycvaLH,C1158-02,Article : C1158-02,,0,,99,,,42,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1180,White Casual Backpack,,white-casual-backpack-CCDifI,C1161-07,Article : C1161-07,,Practical white backpack with simple lightweight designâ€”ideal for university or travel.,,199,,,24,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1181,Heeled sandal with an elegant and modern design,,heeled-sandal-with-an-elegant-and-modern-design-UZnxbw,C1162-02,Article : C1162-02,,0,,99,,,80,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1182,Heeled sandal with an elegant and modern design,,heeled-sandal-with-an-elegant-and-modern-design-UMzxJW,C1169-02,Article : C1169-02,,0,,99,,,58,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1183,Heeled sandal with an elegant and modern design,,heeled-sandal-with-an-elegant-and-modern-design-0KT6In,C1169-02-1,Article : C1169-02-1,,0,,99,,,21,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1184,Unique White Woven Flats with Modern Design,,unique-white-woven-flats-with-modern-design-KlOK6P,C1182-01,Article : C1182-01,,"Stand out with these unique white woven flats, designed with a modern aesthetic and luxurious comfort.",,79,,,14,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1185,Luxurious Brown Flats with Unique Design,,luxurious-brown-flats-with-unique-design-gNdmhi,C1183-01,Article : C1183-01,,Stand out with these luxurious brown flats crafted with a unique design and elegant finish.,,179,,,357,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1186,Luxurious White Flats with Unique Textured Finish,,luxurious-white-flats-with-unique-textured-finish-kKgeNx,C1187-02-1,Article : C1187-02-1,,Stand out with these luxurious white flats featuring a unique textured finish and modern design.,,109,,,87,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1187,Stylish White Slide Flats with Luxurious Design,,stylish-white-slide-flats-with-luxurious-design-2ON4oL,C1199-02,Article : C1199-02,,"Elevate your look with these stylish white slide flats, crafted with a luxurious design and comfortable fit.",,79,,,263,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1188,Chic Black Mesh Heeled Mule,,chic-black-mesh-heeled-mule-yyiwta,C1239-01,Article : C1239-01,,"Contemporary black mules with mesh panels and a modern heel, offering comfort and elegance for all-day wear.",,199,,,62,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1189,Unique flats with a luxurious design,,unique-flats-with-a-luxurious-design-6c29up,C1257-01,Article : C1257-01,,0,,49,,,4,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1190,Unique White Woven Flats with Modern Design,,unique-white-woven-flats-with-modern-design-mkuN7g,C1260-01,Article : C1260-01,,Make a statement with these unique white woven flats that blend modern style with luxurious comfort.,,79,,,8,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1191,Unique Blue Slide Flats with Luxurious Design,,unique-blue-slide-flats-with-luxurious-design-NSllz9,C1274-02,Article : C1274-02,,Stand out with these unique blue slide flats featuring a luxurious design and stylish details.,,49,,,46,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1192,Luxurious Cream Flats with Chic Buckle,,luxurious-cream-flats-with-chic-buckle-ECsaQj,C1276-02,Article : C1276-02,,Add sophistication to your outfit with these luxurious cream flats featuring a chic buckle detail.,,79,,,49,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1193,Unique flats with a luxurious design,,unique-flats-with-a-luxurious-design-XRomaV,C1279-02,Article : C1279-02,,0,,99,,,83,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1194,Unique White Flats with Textured Design,,unique-white-flats-with-textured-design-qaJT4G,C1282-02,Article : C1282-02,,These unique white flats feature a textured design and luxurious comfort for standout style.,,109,,,139,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1195,Navy Blue Slingback Heels,,navy-blue-slingback-heels-SaKWD2,C1289-01,Article : C1289-01,,"Sophisticated navy blue slingback heels with a pointed toe and slim heel, perfect for work or evening outings.",,109,,,96,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1196,Heeled sandal with an elegant and modern design,,heeled-sandal-with-an-elegant-and-modern-design-YQthWi,C1289-02,Article : C1289-02,,0,,149,,,68,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1197,C1290-02,,c1290-02-dPLwYz,C1290-02,Article : C1290-02,,0,,109,,,211,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1198,Classic White Slingback Heel,,classic-white-slingback-heel-TaUAfz,C1298-01,Article : C1298-01,,"Classic white slingback heels with a pointed toe and elegant strap, ideal for formal and casual looks.",,129,,,112,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1199,Black Double-Strap Block Heel,,black-double-strap-block-heel-WMU9Wp,C1299-01,Article : C1299-01,,"Classic black block heel with double straps and silver buckles, designed for comfort and timeless elegance.",,79,,,22,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1200,Cuple C1299-02 Women's Head Slippers | Premium Comfort Slippers,,cuple-c1299-02-womens-head-slippers-premium-comfort-slippers-lOfNEl,C1299-02,Article : C1299-02,,Cuple premium comfort head slippers with enhanced features. Superior quality for the discerning customer.,,179,,,82,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1201,Black Double-Strap Block Heel,,black-double-strap-block-heel-RenB9z,C1300-01,Article : C1300-01,,"Classic black block heel shoes with double straps and silver buckles, offering all-day comfort and a timeless look.",,79,,,8,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1202,Heeled sandal with an elegant and modern design,,heeled-sandal-with-an-elegant-and-modern-design-fCY3HR,C1301-02,Article : C1301-02,,0,,179,,,118,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1203,Unique Silver Slide Flats with Luxurious Design,,unique-silver-slide-flats-with-luxurious-design-hAvXGO,C1302-02,Article : C1302-02,,Step out in style with these unique silver slide flats featuring a luxurious design and sparkling details.,,99,,,161,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1204,Sophisticated Brown Slide Flats with Stylish Buckle,,sophisticated-brown-slide-flats-with-stylish-buckle-qYkP74,C1304-02,Article : C1304-02,,These brown slide flats combine sophistication and comfort with a stylish buckle design.,,99,,,5,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1205,Stylish Leopard Print Slide Flats with Chic Design,,stylish-leopard-print-slide-flats-with-chic-design-fPe3u4,C1305-02,Article : C1305-02,,"Add a bold statement to your look with these leopard print slide flats. Combining trendy patterns with a luxurious design, these flats are perfect for making an impression.",,79,,,521,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1206,Unique flats with a luxurious design,,unique-flats-with-a-luxurious-design-luatJC,C1306-02,Article : C1306-02,,0,,79,,,451,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1207,Luxurious Cream Flats with Classic Design,,luxurious-cream-flats-with-classic-design-eUBjF8,C1307-02,Article : C1307-02,,Add sophistication with these luxurious cream flats featuring a timeless design and comfortable wear.,,99,,,117,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1208,Unique Black Slide Flats with Double Buckle,,unique-black-slide-flats-with-double-buckle-3Utgru,C1308-02,Article : C1308-02,,Make a statement with these unique black slide flats featuring a trendy double buckle detail.,,99,,,43,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1209,Unique Beige Flats with Luxurious Finish,,unique-beige-flats-with-luxurious-finish-CYIhVy,C1328-02,Article : C1328-02,,"Stand out with these unique beige flats, crafted with a luxurious finish and stylish details.",,109,,,51,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1210,Unique Black and White Flats with Luxurious Design,,unique-black-and-white-flats-with-luxurious-design-8pvvOt,C1352-02,Article : C1352-02,,"Make a statement with these unique black and white flats, crafted with a luxurious design.",,109,,,51,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1211,Unique Brown Flats with Luxurious Finish,,unique-brown-flats-with-luxurious-finish-jsQNX2,C1353-02,Article : C1353-02,,Stand out with these unique brown flats featuring a luxurious finish and stylish design.,,99,,,242,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1212,Unique Beige Flats with Luxurious Design,,unique-beige-flats-with-luxurious-design-z16wuB,C1354-02,Article : C1354-02,,These unique beige flats combine luxury and style for a standout look.,,109,,,270,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1213,Sophisticated Black Slide Flats with Studded Accent,,sophisticated-black-slide-flats-with-studded-accent-qBBg8M,C1358-02,Article : C1358-02,,These black slide flats combine sophistication with studded accents for a fashionable statement.,,109,,,157,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:33+04:00,
1214,Simple Pink Slide Flats with Luxurious Touch,,simple-pink-slide-flats-with-luxurious-touch-eJkD1S,C1359-02,Article : C1359-02,,These simple pink slide flats offer a luxurious touch and comfortable fit.,,129,,,145,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:33+04:00,2025-12-06 20:26:34+04:00,
1215,Brown Leather Slide Flats with Chic Strap Design,,brown-leather-slide-flats-with-chic-strap-design-0wDqGp,C1364-02,Article : C1364-02,,Step out in style with these brown leather slide flats featuring a chic strap design and comfortable fit.,,99,,,189,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1216,Elegant Beige Slide Flats with Stylish Details,,elegant-beige-slide-flats-with-stylish-details-I0WGgL,C1365-02,Article : C1365-02,,Add sophistication to your look with these elegant beige slide flats featuring stylish details.,,149,,,50,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1217,Simple Beige Flats with Luxurious Touch,,simple-beige-flats-with-luxurious-touch-d20Shl,C1372-02,Article : C1372-02,,"These simple beige flats offer a luxurious touch, perfect for adding elegance to any outfit.",,129,,,9,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1218,Comfortable Brown Flats with Simple Style,,comfortable-brown-flats-with-simple-style-mKn2wr,C1374-02,Article : C1374-02,,These comfortable brown flats combine simplicity and style for versatile everyday wear.,,109,,,139,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1219,Gold Cutout Heeled Mule,,gold-cutout-heeled-mule-akQPLE,E1042-01,Article : E1042-01,,"Chic gold mule with a pointed toe and intricate cutout design, perfect for formal occasions.",,79,,,49,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1220,Silver Crystal Slingback Stiletto,,silver-crystal-slingback-stiletto-uqzw8M,E1049-01,Article : E1049-01,,Elegant silver stiletto with slingback strap and crystal embellishments for a glamorous night out.,,79,,,45,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1221,Black Studded Slingback Stiletto,,black-studded-slingback-stiletto-GQpbS2,E1053-01,Article : E1053-01,,Stylish black stiletto with studded details and slingback strap for a trendy party look.,,79,,,8,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1222,Silver Studded Pointed Toe Mule,,silver-studded-pointed-toe-mule-obqS8K,E1059-01,Article : E1059-01,,"Eye-catching mule with pointed toe and silver stud embellishments, designed for statement evening looks.",,79,,,44,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1223,Black Studded Mule with Pointed Toe,,black-studded-mule-with-pointed-toe-bgMQNU,E1062-01,Article : E1062-01,,"Striking black mule with silver studs and pointed toe, designed for night-out looks.",,79,,,29,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1224,Metallic Silver Slingback with Mesh,,metallic-silver-slingback-with-mesh-lh5iDO,E1088-01,Article : E1088-01,,Fashion-forward metallic silver slingback with mesh details and a pointed toe for bold evening style.,,79,,,43,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1225,Heeled sandal with an elegant and modern design,,heeled-sandal-with-an-elegant-and-modern-design-z4BY9v,E1117-02,Article : E1117-02,,0,,49,,,84,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1226,Cuple E1139-07 Women's Elegant Bag | Special Occasion Purse,,cuple-e1139-07-womens-elegant-bag-special-occasion-purse-mhZEGy,E1139-07,Article : E1139-07,,Cuple E1139-07 elegant special occasion bag. Beautiful design details perfect for weddings and events.,,129,,,54,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1227,Silver Glitter Slingback,,silver-glitter-slingback-IRkpf4,E1159-01,Article : E1159-01,,"Shiny silver slingback with glitter finish and pointed toe, perfect for evening events.",,79,,,7,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1228,Black Heeled Slingback with Crystals,,black-heeled-slingback-with-crystals-W8ZGVD,E1238-01,Article : E1238-01,,Eye-catching black slingbacks with shimmering crystals and a unique heel for a standout evening look.,,199,,,78,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1229,Modern Chic Heeled Slingback,,modern-chic-heeled-slingback-R5h35m,E1245-01,Article : E1245-01,,"A contemporary slingback with a pointed toe and stylish heel, embellished with delicate crystals for a touch of glamour.",,199,,,28,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1230,Elegant Nude Slingback with Crystals,,elegant-nude-slingback-with-crystals-AmIiXM,E1292-01,Article : E1292-01,,"Sophisticated nude heels with a slingback strap and sparkling crystal embellishments, perfect for special events or evenings out.",,179,,,74,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1231,Classic White Pointed Heel,,classic-white-pointed-heel-AaApEt,E1295-01,Article : E1295-01,,"Elegant pointed white heels with a sleek design, perfect for evening wear or special occasions. Features a supportive ankle strap.",,199,,,147,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1232,Metallic Mesh Slingback Heels,,metallic-mesh-slingback-heels-SqhVZr,E1308-01,Article : E1308-01,,Stunning metallic heels with a mesh cut-out design and slingback strap. Combines comfort and modern style for any occasion.,,179,,,43,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1233,Modern Silver Heeled Mule with Sparkling Stones,,modern-silver-heeled-mule-with-sparkling-stones-S7n6RZ,E1309-01,Article : E1309-01,,"Shine in style with these silver mules, featuring a modern heel and dazzling crystal details. Perfect for parties and evening outings.",,129,,,43,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1234,Comfortable Stylish Slide Sandal,,comfortable-stylish-slide-sandal-SRi3AT,F1001-04,Article : F1001-04,,"These slide sandals offer a combination of comfort and style, perfect for casual wear.",,79,,,13,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1235,Platform High-Heel Sandal with Crystals,,platform-high-heel-sandal-with-crystals-sOOime,F1001-05,Article : F1001-05,,High-heel platform sandal with sparkling crystals for glamorous nights.,,79,,,7,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1236,Silver Crystal High Heel Slippers,,silver-crystal-high-heel-slippers-pOZ0MQ,F1002-05,Article : F1002-05,,Women's high heel slippers adorned with shiny crystals for a glamorous night.,,49,,,50,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1237,Luxury bag with elegant design,,luxury-bag-with-elegant-design-obJuY3,F1002-07,Article : F1002-07,,0,,79,,,42,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1238,Heeled sandal with an elegant and modern design,,heeled-sandal-with-an-elegant-and-modern-design-g29Mh3,F1003-02,Article : F1003-02,,0,,79,,,43,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1239,Elegant shoe with a modern heel,,elegant-shoe-with-a-modern-heel-W5fECL,F1004-01,Article : F1004-01,,0,,49,,,50,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1240,Heeled sandal with an elegant and modern design,,heeled-sandal-with-an-elegant-and-modern-design-wMeOtR,F1004-05,Article : F1004-05,,0,,49,,,23,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1241,Luxury bag with elegant design,,luxury-bag-with-elegant-design-uMGm40,F1004-07,Article : F1004-07,,0,,79,,,6,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1242,Heeled sandal with an elegant and modern design,,heeled-sandal-with-an-elegant-and-modern-design-FxPp99,F1005-05,Article : F1005-05,,0,,49,,,36,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
1243,Elegant shoe with a modern heel,,elegant-shoe-with-a-modern-heel-TEN8vA,F1006-05,Article : F1006-05,,0,,49,,,4,5,,kg,1,0,0,1,in_stock,,,,0,2025-12-06 20:26:34+04:00,2025-12-06 20:26:34+04:00,
